pdbId	chainId	id	COUNT(SCM.id)	maxRmsd
1f0x	A	953	2	0.366
1f11	B	954	2	0.889
1f13	A	955	26	20.371
1f15	C	956	3	2.324
1f1a	A	957	21	0.878
1f1c	A	958	2	0.009
1f1m	A	959	4	0.613
1f1s	A	960	3	0.549
1f1u	A	961	6	0.311
1f1x	A	962	4	0.140
1f23	D	963	17	4.584
1f28	A	964	6	0.742
1f2d	A	965	16	0.597
1f2e	A	966	4	1.090
1f2i	G	967	6	1.025
1f2k	A	968	3	0.534
1f2n	C	969	3	1.312
1f2u	A	970	4	3.160
1f2u	B	971	4	3.237
1f2v	A	972	2	0.538
1f34	B	973	2	1.050
1f35	A	974	5	0.846
1f37	B	975	8	0.751
1f39	A	976	10	0.918
1f3a	A	977	6	0.629
1f3d	H	978	2	1.322
1f3m	A	979	2	6.294
1f3o	A	980	5	2.164
1f3t	B	981	20	1.167
1f3u	A	982	4	1.268
1f3u	F	983	4	2.179
1f47	B	984	10	1.037
1f4h	A	985	208	0.810
1f4n	A	986	8	1.340
1f4t	A	987	19	5.234
1f4y	H	988	3	0.488
1f56	A	989	3	0.866
1f5j	A	990	2	0.223
1f5m	B	991	4	0.552
1f5n	A	992	3	1.610
1f5q	D	993	2	0.624
1f5r	I	994	5	0.200
1f5s	A	995	12	1.313
1f5t	A	996	4	0.390
1f5v	A	997	2	0.103
1f5w	A	998	33	1.458
1f6a	B	999	59	3.282
1f6b	B	1000	6	1.646
1f6d	A	1001	8	2.353
1f6m	A	1002	8	7.329
1f6o	A	1003	8	1.747
1f6p	A	1004	18	2.039
1f6t	B	1005	65	0.859
1f6w	A	1006	7	1.412
1f75	A	1007	2	1.332
1f76	A	1008	4	0.210
1f7r	A	1009	18	1.278
1f7t	A	1010	10	1.674
1f7u	A	1011	3	3.689
1f89	A	1012	2	0.070
1f8a	B	1013	41	3.857
1f8g	A	1014	40	2.322
1f8t	H	1015	3	1.163
1f8v	A	1016	3	0.590
1f8v	D	1017	3	3.334
1f8y	A	1018	12	0.964
1f93	A	1019	36	1.227
1f93	E	1020	4	0.458
1f99	A	1021	3	0.201
1f99	B	1022	3	0.247
1f9a	A	1023	6	0.356
1f9f	D	1024	6	1.265
1f9n	B	1025	6	4.092
1f9q	D	1026	34	6.057
1f9z	A	1027	10	0.621
1fa2	A	1028	3	1.193
1fa9	A	1029	34	2.558
1faa	A	1030	5	1.163
1fay	A	1031	10	0.416
1fb1	A	1032	5	0.499
1fb8	A	1033	2	1.256
1fba	A	1034	4	0.284
1fbi	H	1035	2	0.975
1fbn	A	1036	2	0.139
1fbq	B	1037	13	2.483
1fc3	A	1038	3	0.803
1fc4	A	1039	2	0.303
1fcc	C	1040	2	0.001
1fcd	A	1041	2	0.771
1fcd	C	1042	2	0.552
1fce	A	1043	9	0.207
1fcf	A	1044	4	1.444
1fch	A	1045	2	1.016
1fcu	A	1046	4	0.782
1fdh	G	1047	14	1.029
1fdj	A	1048	38	8.097
1fdl	H	1049	2	3.934
1fdn	A	1050	2	0.266
1fdo	A	1051	4	1.256
1fdu	C	1052	39	1.518
1fe8	C	1053	14	1.537
1fe8	H	1054	3	1.014
1fe8	L	1055	3	0.893
1fea	A	1056	14	0.950
1feu	D	1057	2	2.281
1ff3	A	1058	3	3.462
1ff5	A	1059	23	2.426
1ffk	B	1060	66	1.104
1ffk	U	1061	62	2.187
1ffk	V	1062	5	1.089
1fft	A	1063	2	0.030
1fft	B	1064	2	0.060
1fft	C	1065	2	0.077
1ffu	C	1066	4	0.235
1ffv	B	1067	4	0.195
1ffv	D	1068	4	0.347
1fg7	A	1069	6	1.008
1fg9	C	1070	9	2.346
1fgg	A	1071	6	0.499
1fgn	L	1072	4	0.943
1fgu	A	1073	3	9.468
1fgx	B	1074	39	3.504
1fh0	A	1075	8	0.430
1fhf	A	1076	3	0.001
1fhj	A	1077	9	1.277
1fhl	A	1078	4	0.381
1fhv	A	1079	7	1.568
1fi8	B	1080	2	0.290
1fi8	C	1081	2	0.185
1fi8	D	1082	2	0.011
1fic	A	1083	6	4.504
1fiq	A	1084	3	0.293
1fj1	B	1085	2	0.594
1fj2	A	1086	20	3.237
1fjl	A	1087	3	0.464
1fk2	A	1088	10	0.558
1fk8	A	1089	4	1.833
1fka	E	1090	116	4.797
1fl5	H	1091	4	2.247
1flc	A	1092	3	0.105
1flc	B	1093	3	0.632
1flg	A	1094	2	0.321
1fll	A	1095	4	1.280
1fll	X	1096	2	1.503
1flp	A	1097	4	0.346
1flt	W	1098	12	1.456
1fm0	E	1099	10	2.092
1fma	D	1100	7	1.889
1fn4	A	1101	2	1.016
1fn4	B	1102	2	0.675
1fn9	A	1103	5	0.621
1fnl	A	1104	14	2.968
1fnn	A	1105	2	0.251
1fns	H	1106	2	0.343
1fns	L	1107	11	1.163
1fnz	A	1108	2	0.111
1fo2	A	1109	6	0.661
1fo4	A	1110	24	2.153
1foa	A	1111	7	0.397
1fod	1	1112	3	1.038
1foe	A	1113	4	1.864
1foh	C	1114	8	5.313
1fok	A	1115	3	1.266
1fou	A	1116	39	1.688
1fp1	D	1117	2	20.055
1fp3	A	1118	2	0.368
1fph	L	1119	327	5.310
1fpo	A	1120	3	2.395
1fpr	A	1121	9	7.312
1fq1	A	1122	7	0.886
1fq3	A	1123	3	0.815
1fq5	A	1124	12	1.425
1fqk	D	1125	5	0.924
1fqt	A	1126	2	0.606
1fr3	A	1127	12	0.290
1fr6	A	1128	9	0.714
1frr	A	1129	2	0.265
1frs	A	1130	6	3.337
1frt	A	1131	5	1.367
1frv	A	1132	10	0.501
1fs1	A	1133	2	0.562
1fs2	A	1134	2	0.194
1fs2	B	1135	5	2.077
1fs7	A	1136	9	0.627
1fse	B	1137	6	1.878
1fsf	A	1138	18	1.191
1fsg	A	1139	16	6.543
1fsj	B	1140	30	1.996
1fsk	B	1141	4	0.003
1fsk	C	1142	4	0.003
1fss	B	1143	10	2.636
1fst	B	1144	2	0.465
1ft1	B	1145	56	1.582
1ft9	A	1146	2	6.887
1fth	A	1147	9	1.316
1ftp	A	1148	2	0.445
1fui	A	1149	6	0.581
1fuj	A	1150	4	0.412
1fut	A	1151	2	0.362
1fuu	B	1152	6	12.586
1fux	A	1153	2	0.361
1fv1	B	1154	9	1.893
1fva	B	1155	3	0.669
1fvc	A	1156	8	0.842
1fvc	B	1157	6	1.875
1fvp	A	1158	2	1.080
1fvr	B	1159	11	3.775
1fvu	A	1160	5	0.806
1fwg	B	1161	31	0.302
1fwt	A	1162	96	1.145
1fwx	A	1163	4	0.240
1fx0	B	1164	2	0.341
1fx3	B	1165	12	1.759
1fx7	A	1166	12	1.072
1fxj	A	1167	4	0.986
1fxk	B	1168	2	1.064
1fxr	A	1169	2	0.978
1fxz	A	1170	9	0.495
1fy1	A	1171	4	0.502
1fye	A	1172	2	0.073
1fyx	A	1173	7	2.373
1fz2	F	1174	56	0.505
1fza	A	1175	40	2.070
1fza	B	1176	62	1.426
1fzb	F	1177	64	1.866
1fzd	A	1178	8	1.289
1fzi	A	1179	56	1.190
1fzv	A	1180	2	0.433
1fzy	A	1181	2	0.779
1g08	A	1182	26	1.299
1g0c	A	1183	2	0.233
1g0o	C	1184	10	0.302
1g0u	D	1185	2	0.133
1g0v	B	1186	2	0.181
1g0x	A	1187	17	2.540
1g1c	A	1188	2	0.307
1g1r	A	1189	10	4.998
1g1t	A	1190	2	0.241
1g24	A	1191	47	2.755
1g28	A	1192	8	0.276
1g29	1	1193	2	1.958
1g2b	A	1194	2	0.358
1g2c	A	1195	13	0.516
1g2c	B	1196	12	0.596
1g2d	C	1197	2	0.697
1g2e	A	1198	2	0.297
1g2f	C	1199	2	0.233
1g2n	A	1200	5	0.985
1g2x	A	1201	4	0.186
1g31	A	1202	7	0.310
1g3j	B	1203	2	0.502
1g3n	C	1204	2	0.123
1g3r	A	1205	2	0.380
1g4u	S	1206	2	1.680
1g57	B	1207	12	1.746
1g5b	B	1208	3	0.645
1g5c	A	1209	6	9.666
1g5i	D	1210	8	2.001
1g5u	A	1211	2	0.009
1g60	A	1212	2	2.978
1g61	A	1213	2	0.280
1g63	B	1214	16	1.892
1g66	A	1215	3	0.278
1g68	A	1216	2	0.116
1g69	B	1217	18	0.466
1g6g	A	1218	2	0.486
1g6h	A	1219	5	1.326
1g6q	1	1220	6	0.919
1g6v	K	1221	3	0.419
1g6w	D	1222	26	1.508
1g71	A	1223	2	0.531
1g73	A	1224	2	0.734
1g7i	B	1225	17	0.656
1g7k	A	1226	36	0.583
1g7s	A	1227	3	1.874
1g7v	A	1228	13	1.437
1g7y	D	1229	12	0.852
1g81	A	1230	11	1.458
1g82	A	1231	6	1.786
1g83	A	1232	3	2.121
1g85	A	1233	17	13.437
1g87	B	1234	8	0.563
1g8k	A	1235	6	0.537
1g8k	B	1236	6	0.391
1g8t	A	1237	10	0.258
1g8w	A	1238	8	0.525
1g8x	A	1239	2	1.958
1g9f	A	1240	17	0.620
1g9n	G	1241	12	1.852
1g9u	A	1242	2	1.186
1ga1	A	1243	9	0.311
1gai	A	1244	7	0.385
1gal	A	1245	6	0.428
1gaq	B	1246	12	1.841
1gav	A	1247	47	3.315
1gaw	B	1248	10	1.542
1gbm	A	1249	51	0.480
1gca	A	1250	5	0.879
1gcl	A	1251	4	0.706
1gcm	C	1252	3	1.044
1gcq	C	1253	5	1.236
1gcv	B	1254	4	0.657
1gcw	A	1255	4	0.717
1gd2	E	1256	5	6.289
1gd7	A	1257	4	0.223
1gd8	A	1258	9	0.851
1gde	A	1259	6	0.404
1gdh	A	1260	2	0.337
1gdn	A	1261	17	0.512
1ge7	A	1262	5	0.535
1gef	A	1263	6	2.085
1geg	E	1264	8	0.405
1geu	B	1265	8	0.422
1gfs	A	1266	8	0.465
1gg3	A	1267	5	1.852
1gg4	A	1268	2	0.323
1ggb	H	1269	4	2.142
1ggl	A	1270	6	0.760
1ggm	A	1271	4	1.823
1ggq	A	1272	4	0.107
1ghe	B	1273	4	0.598
1ghl	A	1274	3	0.615
1ghq	A	1275	34	3.511
1ghq	C	1276	5	1.313
1ghs	A	1277	2	0.297
1gji	A	1278	2	0.819
1gjq	A	1279	18	6.945
1gju	A	1280	2	0.295
1gjy	A	1281	4	1.674
1gk2	A	1282	9	0.750
1gk4	A	1283	6	2.508
1gk6	A	1284	2	1.297
1gkl	A	1285	18	0.345
1gkq	A	1286	10	0.519
1gkr	A	1287	4	0.001
1gkz	A	1288	15	0.969
1gl1	I	1289	3	0.597
1gl4	A	1290	2	0.560
1gl9	B	1291	3	2.140
1glb	F	1292	13	0.592
1glu	A	1293	2	3.782
1gm8	A	1294	21	0.507
1gme	A	1295	4	5.452
1gmj	A	1296	5	3.541
1gml	A	1297	12	1.080
1gmm	A	1298	2	0.493
1gmp	A	1299	46	0.831
1gmu	C	1300	10	1.335
1gmz	B	1301	2	0.483
1gn0	A	1302	2	0.136
1gn4	A	1303	22	0.367
1gng	X	1304	2	0.342
1gnl	A	1305	8	0.454
1go3	E	1306	2	0.721
1go3	F	1307	2	0.626
1go4	G	1308	4	7.827
1goa	A	1309	56	2.378
1gon	A	1310	4	1.008
1gou	A	1311	12	0.769
1gp0	A	1312	7	0.971
1gp1	A	1313	2	0.215
1gp6	A	1314	4	0.502
1gp7	A	1315	3	0.853
1gpd	G	1316	20	1.518
1gpe	A	1317	2	0.137
1gph	1	1318	8	0.618
1gpi	A	1319	5	0.332
1gpm	A	1320	4	1.283
1gpo	H	1321	2	0.972
1gpo	M	1322	2	0.914
1gpw	A	1323	16	3.797
1gpz	A	1324	2	1.201
1gq2	A	1325	16	0.205
1gq6	B	1326	9	0.899
1gqa	A	1327	2	0.267
1gqf	A	1328	34	7.230
1gqi	A	1329	10	0.470
1gqo	B	1330	24	2.534
1gqp	B	1331	2	0.895
1gqy	B	1332	8	7.776
1gqz	A	1333	6	2.988
1gri	A	1334	2	0.206
1grw	A	1335	4	0.576
1gs0	A	1336	2	0.226
1gs9	A	1337	3	1.596
1gsa	A	1338	4	0.769
1gsb	A	1339	34	0.823
1gsq	A	1340	2	0.349
1gsu	A	1341	6	0.656
1gt0	C	1342	7	7.051
1gt0	D	1343	2	0.791
1gtd	B	1344	2	0.214
1gtm	A	1345	3	0.258
1gto	A	1346	21	6.448
1gud	A	1347	4	4.452
1gun	A	1348	30	1.171
1gup	A	1349	12	2.015
1gv0	A	1350	2	0.375
1gv1	A	1351	8	0.659
1gv3	A	1352	2	0.202
1gv4	A	1353	12	3.658
1gv8	A	1354	3	1.186
1gve	A	1355	2	0.762
1gvf	B	1356	2	0.312
1gvi	A	1357	4	0.531
1gvj	B	1358	14	1.579
1gvm	F	1359	10	1.679
1gvn	A	1360	4	0.764
1gwc	C	1361	3	0.076
1gwh	A	1362	4	0.192
1gwi	A	1363	2	0.921
1gwj	A	1364	3	0.456
1gwm	A	1365	16	1.608
1gwn	A	1366	2	0.681
1gws	A	1367	6	1.461
1gx3	A	1368	10	0.578
1gxb	D	1369	22	1.279
1gxc	A	1370	4	0.635
1gxd	A	1371	3	2.984
1gxd	C	1372	5	1.962
1gxj	B	1373	6	2.662
1gxl	A	1374	4	1.244
1gxm	B	1375	4	0.737
1gxq	A	1376	29	1.589
1gxs	A	1377	2	0.250
1gxs	B	1378	2	0.168
1gy0	A	1379	8	0.937
1gy2	A	1380	10	0.497
1gy8	C	1381	8	0.740
1gyb	A	1382	8	1.273
1gyh	A	1383	8	0.361
1gyl	A	1384	5	2.114
1gyo	A	1385	2	1.180
1gyt	A	1386	12	0.538
1gyw	B	1387	4	0.962
1gyx	A	1388	6	0.999
1gz0	F	1389	8	3.267
1gz3	A	1390	42	1.632
1gz6	A	1391	4	0.321
1gz7	A	1392	4	0.404
1gzs	B	1393	2	1.399
1gzv	A	1394	2	0.383
1h02	B	1395	14	4.082
1h0a	A	1396	3	2.383
1h0b	A	1397	2	0.184
1h0h	A	1398	2	0.235
1h0h	B	1399	2	0.123
1h0o	A	1400	5	0.683
1h0y	A	1401	9	3.167
1h12	A	1402	8	0.422
1h1a	A	1403	4	0.801
1h1i	B	1404	20	2.362
1h1n	A	1405	4	0.291
1h1o	A	1406	2	0.622
1h1v	G	1407	16	1.341
1h1z	A	1408	4	0.314
1h21	A	1409	4	0.315
1h2a	L	1410	23	0.455
1h2b	B	1411	2	0.277
1h2d	B	1412	2	0.901
1h2e	A	1413	3	0.422
1h2k	S	1414	2	0.107
1h2p	P	1415	6	2.126
1h2s	A	1416	14	0.784
1h30	A	1417	7	1.913
1h31	A	1418	10	0.381
1h3d	A	1419	2	0.318
1h3e	A	1420	3	10.284
1h3g	A	1421	12	0.662
1h3i	A	1422	5	3.190
1h3l	B	1423	2	0.275
1h3o	A	1424	2	0.297
1h3o	B	1425	2	0.309
1h4e	A	1426	8	1.098
1h4h	B	1427	12	0.529
1h4i	B	1428	8	0.648
1h4k	X	1429	3	0.212
1h4p	A	1430	2	0.348
1h4s	A	1431	12	1.282
1h4y	A	1432	5	1.963
1h54	B	1433	2	1.934
1h5b	C	1434	4	2.227
1h5q	A	1435	12	0.598
1h5s	B	1436	12	1.034
1h5y	B	1437	2	0.292
1h65	A	1438	11	1.159
1h6d	A	1439	18	0.294
1h6f	B	1440	2	0.633
1h6g	A	1441	5	7.943
1h6k	Z	1442	3	0.350
1h6t	A	1443	21	1.507
1h6v	E	1444	22	0.657
1h6x	A	1445	5	0.394
1h70	A	1446	5	0.809
1h73	A	1447	14	1.043
1h7a	A	1448	5	0.752
1h7h	A	1449	16	1.131
1h7q	A	1450	5	0.338
1h7r	A	1451	12	1.191
1h7s	A	1452	8	0.964
1h7x	B	1453	20	1.521
1h7z	A	1454	8	1.588
1h88	B	1455	16	2.853
1h88	C	1456	2	1.034
1h89	A	1457	3	3.456
1h8g	A	1458	2	0.667
1h8l	A	1459	2	0.199
1h8o	A	1460	5	3.485
1h8p	A	1461	2	0.985
1h8u	B	1462	4	0.694
1h8v	A	1463	14	0.963
1h8x	A	1464	4	14.831
1h96	A	1465	2	0.194
1h99	A	1466	2	12.639
1h9j	A	1467	4	0.914
1h9o	A	1468	3	1.059
1h9r	A	1469	4	0.566
1h9t	A	1470	8	1.689
1h9u	A	1471	4	0.071
1h9v	A	1472	6	2.456
1ha4	A	1473	2	0.296
1hb0	B	1474	125	1.793
1hbg	A	1475	2	0.101
1hbq	A	1476	14	0.963
1hbr	A	1477	2	0.523
1hbx	E	1478	6	0.842
1hbx	G	1479	2	0.690
1hc8	A	1480	4	0.408
1hc9	A	1481	12	1.023
1hcf	A	1482	5	4.060
1hci	A	1483	2	0.011
1hcq	A	1484	8	2.820
1hcu	B	1485	4	0.437
1hcy	A	1486	12	0.291
1hcz	A	1487	2	0.374
1hdd	C	1488	17	2.503
1hdf	A	1489	2	0.135
1hdg	O	1490	2	0.171
1hdo	A	1491	8	1.655
1hds	A	1492	2	0.828
1hds	B	1493	2	1.285
1he1	A	1494	3	0.925
1hei	A	1495	15	2.435
1hek	A	1496	2	3.631
1hf2	B	1497	4	13.868
1hfe	L	1498	2	0.149
1hfe	S	1499	2	0.181
1hfo	A	1500	6	1.547
1hfz	D	1501	30	1.633
1hg0	A	1502	51	1.031
1hg3	A	1503	8	0.059
1hg4	A	1504	6	0.527
1hgx	A	1505	2	0.577
1hh2	P	1506	2	2.468
1hh4	A	1507	69	2.769
1hh7	A	1508	10	0.690
1hh9	A	1509	8	1.196
1hhl	A	1510	3	0.778
1hi9	A	1511	5	0.024
1hia	I	1512	2	0.362
1hin	H	1513	6	2.274
1hiw	A	1514	7	1.373
1hix	B	1515	2	0.339
1hiz	A	1516	8	0.585
1hjb	D	1517	4	3.233
1hjr	A	1518	4	1.009
1hjs	A	1519	8	0.143
1hk7	A	1520	2	1.131
1hkh	A	1521	4	0.235
1hkq	A	1522	2	0.832
1hkv	A	1523	8	0.485
1hkx	E	1524	14	1.431
1hl6	A	1525	5	0.820
1hlg	A	1526	2	0.051
1hlo	A	1527	2	1.507
1hlq	A	1528	3	0.695
1hlu	P	1529	5	0.774
1hm3	A	1530	5	0.442
1hm6	A	1531	3	1.597
1hm7	B	1532	6	0.833
1hm9	A	1533	10	1.911
1hmc	A	1534	34	1.392
1hmd	A	1535	16	0.303
1hnd	A	1536	22	0.800
1hng	A	1537	2	0.810
1hnz	H	1538	116	1.313
1ho8	A	1539	5	15.745
1hoe	A	1540	3	0.446
1hp7	A	1541	28	17.843
1hpb	P	1542	3	0.998
1hpc	A	1543	5	0.691
1hpl	A	1544	2	0.396
1hpt	A	1545	3	1.783
1hq0	A	1546	2	0.176
1hq1	A	1547	14	0.852
1hq4	A	1548	3	0.688
1hql	A	1549	3	0.643
1hqm	E	1550	18	1.769
1hqs	A	1551	2	0.758
1hqv	A	1552	31	2.977
1hqz	1	1553	9	0.775
1hr7	A	1554	16	0.633
1hr9	F	1555	16	0.351
1hrb	A	1556	2	0.000
1hrd	A	1557	6	3.370
1hro	A	1558	2	0.325
1hrt	I	1559	3	1.206
1hru	A	1560	2	0.604
1hsa	A	1561	41	1.305
1hsi	A	1562	42	1.317
1hsj	A	1563	2	2.647
1hss	A	1564	4	0.109
1hst	A	1565	2	2.694
1ht2	E	1566	58	16.545
1ht9	A	1567	6	12.684
1htm	D	1568	3	1.146
1hto	A	1569	114	2.010
1htr	B	1570	3	2.909
1htw	A	1571	6	1.368
1hur	A	1572	26	4.337
1huu	A	1573	3	0.395
1huw	A	1574	3	2.153
1hux	A	1575	2	0.522
1hv5	E	1576	6	1.101
1hv8	A	1577	2	2.064
1hvc	A	1578	10	0.739
1hvx	A	1579	4	0.567
1hw5	A	1580	85	11.799
1hwh	B	1581	9	1.696
1hwm	B	1582	4	1.070
1hwn	A	1583	4	0.775
1hwu	B	1584	6	2.171
1hx3	B	1585	34	0.850
1hx8	A	1586	2	0.386
1hxh	A	1587	4	0.639
1hxm	A	1588	4	0.523
1hxm	B	1589	4	0.442
1hxr	B	1590	2	1.161
1hxs	1	1591	12	1.018
1hy5	B	1592	2	0.470
1hyg	A	1593	3	1.740
1hyh	A	1594	4	1.341
1hyl	A	1595	4	0.302
1hyn	Q	1596	4	1.357
1hyo	B	1597	10	0.722
1hyr	C	1598	2	10.386
1hza	A	1599	16	18.256
1hzh	H	1600	2	19.534
1hzh	L	1601	6	0.985
1hzo	A	1602	2	0.559
1i04	A	1603	18	0.830
1i0a	A	1604	4	0.545
1i0s	B	1605	4	1.754
1i19	A	1606	3	0.410
1i1c	A	1607	4	2.474
1i1d	D	1608	14	1.375
1i1g	A	1609	2	0.629
1i1i	P	1610	4	0.616
1i1j	A	1611	4	0.281
1i1m	A	1612	18	0.606
1i1n	A	1613	2	0.288
1i1r	A	1614	2	1.473
1i24	A	1615	4	0.133
1i27	A	1616	2	3.372
1i2l	A	1617	3	0.560
1i2t	A	1618	3	0.825
1i31	A	1619	2	0.246
1i36	A	1620	2	1.457
1i3c	A	1621	4	0.799
1i3f	A	1622	100	0.925
1i3m	A	1623	13	2.042
1i3o	E	1624	2	0.327
1i3r	B	1625	25	1.688
1i3v	A	1626	3	0.826
1i49	A	1627	8	2.073
1i4j	A	1628	3	4.249
1i4m	A	1629	5	21.587
1i4n	A	1630	3	2.489
1i4z	A	1631	16	0.401
1i51	A	1632	2	0.213
1i52	A	1633	11	2.144
1i55	A	1634	11	1.712
1i5d	A	1635	15	3.935
1i5e	A	1636	2	0.017
1i5k	C	1637	5	1.106
1i5l	C	1638	42	1.625
1i5n	D	1639	4	0.837
1i6a	A	1640	3	2.220
1i6b	A	1641	7	1.597
1i6n	A	1642	2	0.107
1i6u	A	1643	2	0.710
1i74	A	1644	2	2.140
1i78	A	1645	2	0.504
1i7c	A	1646	25	1.875
1i7h	A	1647	3	0.474
1i7k	A	1648	2	0.565
1i7l	A	1649	4	1.675
1i7o	A	1650	8	0.347
1i7p	A	1651	4	1.193
1i7q	A	1652	4	1.905
1i7q	B	1653	4	1.499
1i7x	D	1654	4	4.267
1i7y	B	1655	18	0.933
1i7z	A	1656	6	1.769
1i7z	B	1657	2	0.953
1i80	A	1658	13	2.265
1i82	A	1659	3	0.102
1i85	A	1660	8	1.219
1i88	A	1661	25	0.675
1i8d	A	1662	3	1.331
1i8f	F	1663	14	1.630
1i8i	B	1664	2	0.256
1i8k	A	1665	2	0.778
1i8n	A	1666	3	0.419
1i8t	A	1667	2	1.404
1i94	B	1668	115	9.201
1i94	R	1669	95	8.451
1i95	L	1670	115	1.212
1i96	H	1671	4	0.575
1i96	Q	1672	4	0.896
1i97	K	1673	115	1.931
1i97	P	1674	115	1.342
1i9e	A	1675	15	1.485
1i9r	L	1676	4	4.947
1i9t	A	1677	2	0.081
1i9z	A	1678	2	0.207
1ia5	A	1679	3	0.307
1ia7	A	1680	2	0.561
1iab	A	1681	10	0.754
1iah	B	1682	6	2.130
1ial	A	1683	85	2.810
1ias	A	1684	53	2.172
1iaw	A	1685	4	3.465
1iay	A	1686	3	0.587
1iaz	A	1687	3	0.980
1ib1	E	1688	8	0.783
1ibj	A	1689	2	0.291
1ibl	F	1690	131	3.247
1ibm	S	1691	97	3.685
1ibq	A	1692	2	0.709
1ibw	A	1693	17	1.736
1ibw	B	1694	17	0.927
1ibz	B	1695	14	1.734
1ic1	A	1696	6	2.230
1ic2	A	1697	4	1.939
1ic8	B	1698	2	0.869
1icf	A	1699	4	0.633
1icf	B	1700	4	0.253
1icf	I	1701	2	0.256
1ici	A	1702	9	1.680
1icp	A	1703	8	0.622
1id1	A	1704	2	0.347
1id2	A	1705	3	0.641
1id3	C	1706	11	1.381
1id3	H	1707	7	0.945
1idk	A	1708	3	0.768
1idu	A	1709	10	0.940
1ie0	A	1710	7	0.332
1iej	A	1711	4	5.939
1if1	A	1712	2	0.644
1ifc	A	1713	7	0.734
1ifq	B	1714	2	0.409
1ifv	A	1715	2	0.675
1ig0	B	1716	2	0.722
1igc	L	1717	10	2.945
1igj	B	1718	3	1.153
1igo	A	1719	2	0.105
1igt	A	1720	5	2.082
1igt	B	1721	2	17.892
1igu	B	1722	6	1.308
1igw	C	1723	4	0.462
1igy	B	1724	2	18.649
1ihc	A	1725	4	0.495
1ihg	A	1726	2	15.052
1ihj	B	1727	2	0.312
1ihm	B	1728	3	3.023
1ihn	A	1729	2	0.397
1iho	A	1730	2	1.318
1ii0	B	1731	6	1.386
1ii2	A	1732	2	0.556
1ii4	A	1733	20	1.844
1iib	A	1734	2	0.338
1iil	G	1735	18	13.470
1iiw	A	1736	3	0.255
1ij6	A	1737	2	0.498
1ijd	A	1738	3	0.001
1ijd	B	1739	3	0.000
1ijf	A	1740	7	0.716
1ijl	A	1741	2	1.314
1ijq	A	1742	2	0.440
1ijx	A	1743	6	1.089
1ikn	D	1744	3	2.041
1ikq	A	1745	2	0.594
1ilr	1	1746	7	1.569
1im0	A	1747	9	1.077
1im2	A	1748	26	5.744
1im3	D	1749	4	0.377
1im5	A	1750	2	0.221
1im8	A	1751	2	0.347
1imh	C	1752	2	2.250
1in0	A	1753	2	0.793
1in5	A	1754	6	0.912
1ind	H	1755	2	0.254
1ioa	A	1756	2	0.210
1iod	B	1757	3	0.364
1iok	A	1758	7	0.270
1iom	A	1759	5	2.919
1ioo	A	1760	2	0.444
1ipb	A	1761	28	2.172
1ipk	C	1762	12	0.735
1ipp	A	1763	18	1.157
1iq4	A	1764	2	2.736
1iq6	B	1765	2	1.277
1iqc	A	1766	4	1.165
1iqp	A	1767	6	8.015
1ir0	A	1768	6	0.547
1ir1	S	1769	4	0.129
1ira	Y	1770	6	19.542
1irq	B	1771	2	1.097
1iru	C	1772	42	0.752
1iru	D	1773	42	1.320
1iru	E	1774	42	0.651
1iru	F	1775	42	0.698
1iru	K	1776	42	0.508
1iru	N	1777	40	0.496
1irx	B	1778	2	1.009
1is2	A	1779	3	0.808
1is3	A	1780	7	0.319
1is7	A	1781	30	1.397
1isb	A	1782	16	0.355
1ism	A	1783	12	0.389
1isu	A	1784	2	0.376
1it3	A	1785	6	0.951
1it7	A	1786	8	0.864
1ith	A	1787	2	0.313
1itu	A	1788	4	0.565
1itv	A	1789	2	0.685
1itw	A	1790	8	2.156
1itz	A	1791	3	0.156
1iu1	B	1792	2	0.563
1iu8	A	1793	2	0.267
1iue	A	1794	2	0.157
1iug	A	1795	2	0.255
1iuj	B	1796	2	1.131
1iuk	A	1797	2	0.319
1iun	B	1798	11	0.424
1iuw	A	1799	37	1.400
1iv2	A	1800	24	0.589
1ivh	A	1801	4	0.096
1ivl	A	1802	2	0.551
1ivs	A	1803	6	6.515
1ivy	A	1804	6	1.275
1iwa	A	1805	15	1.292
1iwh	A	1806	26	1.708
1iwp	B	1807	4	0.542
1iwp	G	1808	4	0.765
1ix1	A	1809	7	0.626
1ix3	A	1810	30	1.601
1ix9	A	1811	42	0.966
1ixr	B	1812	2	0.988
1ixs	B	1813	4	2.596
1ixx	A	1814	3	0.535
1iy2	A	1815	4	2.820
1iy8	A	1816	8	0.142
1iy9	A	1817	4	0.039
1iyb	A	1818	2	2.930
1iyj	A	1819	5	5.510
1iyj	B	1820	2	0.268
1iyx	A	1821	2	0.707
1iyz	A	1822	4	1.136
1iz1	B	1823	6	17.937
1iz6	A	1824	3	2.215
1ize	A	1825	2	0.737
1izn	A	1826	26	1.670
1izn	B	1827	26	5.517
1j05	H	1828	2	0.171
1j05	L	1829	2	0.605
1j08	A	1830	8	0.553
1j0a	A	1831	27	0.837
1j0i	A	1832	8	1.005
1j0w	B	1833	2	1.600
1j1c	B	1834	129	2.144
1j1d	C	1835	2	1.727
1j1d	D	1836	6	16.576
1j1d	E	1837	5	6.643
1j1e	F	1838	2	2.960
1j1q	A	1839	5	0.488
1j1t	A	1840	3	0.482
1j20	A	1841	28	0.736
1j24	A	1842	4	0.167
1j2g	A	1843	38	1.134
